"REF_DATE","GEO","DGUID","Standard Classification of Goods (SCG)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998-08","Canada","","Carbon black","Tonnes","288","units ","0","v39285","1.28","17860","","","","0"
"1998-08","Canada","","Hydrogen peroxide, 100%","Tonnes","288","units ","0","v39286","1.29","18131","","","","0"
"1998-08","Canada","","Zinc oxide","Tonnes","288","units ","0","v39287","1.30","","x","","","0"
"1998-09","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","15934","","","","0"
"1998-09","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","375375","","","","0"
"1998-09","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","372447","","","","0"
"1998-09","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","84973","","","","0"
"1998-09","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1998-09","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","43655","","","","0"
"1998-09","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","137366","","","","0"
"1998-09","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","308533","","","","0"
"1998-09","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","19808","","","","0"
"1998-09","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","84767","","","","0"
"1998-09","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","130126","","","","0"
"1998-09","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","174297","","","","0"
"1998-09","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","103379","","","","0"
"1998-09","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","70918","","","","0"
"1998-09","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","15234","","","","0"
"1998-09","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","43495","","","","0"
"1998-09","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","7969","","","","0"
"1998-09","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","313987","","","","0"
"1998-09","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1998-09","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","21240","","","","0"
"1998-09","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","34808","","","","0"
"1998-09","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","83530","","","","0"
"1998-09","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","16214","","","","0"
"1998-09","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","30836","","","","0"
"1998-09","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","","x","","","0"
"1998-09","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","81631","","","","0"
"1998-09","Canada","","Aluminum sulphate (alum)","Tonnes","288","units ","0","v39283","1.27","18624","","","","0"
"1998-09","Canada","","Carbon black","Tonnes","288","units ","0","v39285","1.28","17852","","","","0"
"1998-09","Canada","","Hydrogen peroxide, 100%","Tonnes","288","units ","0","v39286","1.29","16845","","","","0"
"1998-09","Canada","","Zinc oxide","Tonnes","288","units ","0","v39287","1.30","","x","","","0"
"1998-10","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","11474","","","","0"
"1998-10","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","368893","","","","0"
"1998-10","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","396393","","","","0"
"1998-10","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","81729","","","","0"
"1998-10","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1998-10","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","52212","","","","0"
"1998-10","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","80249","","","","0"
"1998-10","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","332090","","","","0"
"1998-10","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","20005","","","","0"
"1998-10","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","84787","","","","0"
"1998-10","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","80621","","","","0"
"1998-10","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","199513","","","","0"
"1998-10","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","124264","","","","0"
"1998-10","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","75249","","","","0"
"1998-10","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","15486","","","","0"
"1998-10","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","44297","","","","0"
"1998-10","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","8056","","","","0"
"1998-10","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","306493","","","","0"
"1998-10","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1998-10","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","20814","","","","0"
"1998-10","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","25005","","","","0"
"1998-10","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","87123","","","","0"
"1998-10","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","15064","","","","0"
"1998-10","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","14811","","","","0"
"1998-10","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","","x","","","0"
"1998-10","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","73145","","","","0"
"1998-10","Canada","","Aluminum sulphate (alum)","Tonnes","288","units ","0","v39283","1.27","17572","","","","0"
"1998-10","Canada","","Carbon black","Tonnes","288","units ","0","v39285","1.28","18297","","","","0"
"1998-10","Canada","","Hydrogen peroxide, 100%","Tonnes","288","units ","0","v39286","1.29","17299","","","","0"
"1998-10","Canada","","Zinc oxide","Tonnes","288","units ","0","v39287","1.30","","x","","","0"
"1998-11","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","12168","","","","0"
"1998-11","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","377876","","","","0"
"1998-11","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","365979","","","","0"
"1998-11","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","88299","","","","0"
"1998-11","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1998-11","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","57379","","","","0"
"1998-11","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","79437","","","","0"
"1998-11","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","328607","","","","0"
"1998-11","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","17105","","","","0"
"1998-11","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","85597","","","","0"
"1998-11","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","80601","","","","0"
"1998-11","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","187714","","","","0"
"1998-11","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","110284","","","","0"
"1998-11","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","77430","","","","0"
"1998-11","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","11443","","","","0"
"1998-11","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","47043","","","","0"
"1998-11","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","8319","","","","0"
"1998-11","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","255393","","","","0"
"1998-11","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1998-11","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","24633","","","","0"
"1998-11","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","25408","","","","0"
"1998-11","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","86412","","","","0"
"1998-11","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","11172","","","","0"
"1998-11","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","13644","","","","0"
"1998-11","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","","x","","","0"
"1998-11","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","84555","","","","0"
"1998-11","Canada","","Aluminum sulphate (alum)","Tonnes","288","units ","0","v39283","1.27","15948","","","","0"
"1998-11","Canada","","Carbon black","Tonnes","288","units ","0","v39285","1.28","16830","","","","0"
"1998-11","Canada","","Hydrogen peroxide, 100%","Tonnes","288","units ","0","v39286","1.29","17908","","","","0"
"1998-11","Canada","","Zinc oxide","Tonnes","288","units ","0","v39287","1.30","","x","","","0"
"1998-12","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","12445","","","","0"
"1998-12","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","378915","","","","0"
"1998-12","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","414784","","","","0"
"1998-12","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","93839","","","","0"
"1998-12","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1998-12","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","69306","","","","0"
"1998-12","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","82197","","","","0"
"1998-12","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","328337","","","","0"
"1998-12","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","18644","","","","0"
"1998-12","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","92507","","","","0"
"1998-12","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","82477","","","","0"
"1998-12","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","193209","","","","0"
"1998-12","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","118363","","","","0"
"1998-12","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","74846","","","","0"
"1998-12","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","15201","","","","0"
"1998-12","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","35792","","","","0"
"1998-12","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","6532","","","","0"
"1998-12","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","294716","","","","0"
"1998-12","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1998-12","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","23358","","","","0"
"1998-12","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","24157","","","","0"
"1998-12","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","88621","","","","0"
"1998-12","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","20013","","","","0"
"1998-12","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","16171","","","","0"
"1998-12","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","","x","","","0"
"1998-12","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","90018","","","","0"
"1998-12","Canada","","Aluminum sulphate (alum)","Tonnes","288","units ","0","v39283","1.27","19042","","","","0"
"1998-12","Canada","","Carbon black","Tonnes","288","units ","0","v39285","1.28","18508","","","","0"
"1998-12","Canada","","Hydrogen peroxide, 100%","Tonnes","288","units ","0","v39286","1.29","17070","","","","0"
"1998-12","Canada","","Zinc oxide","Tonnes","288","units ","0","v39287","1.30","","x","","","0"
"1999-01","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","12660","","","","0"
"1999-01","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","381915","","","","0"
"1999-01","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","440069","","","","0"
"1999-01","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","78155","","","","0"
"1999-01","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1999-01","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","70759","","","","0"
"1999-01","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","84206","","","","0"
"1999-01","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","318813","","","","0"
"1999-01","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","16775","","","","0"
"1999-01","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","83606","","","","0"
"1999-01","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","86181","","","","0"
"1999-01","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","203713","","","","0"
"1999-01","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","121801","","","","0"
"1999-01","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","81912","","","","0"
"1999-01","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","15918","","","","0"
"1999-01","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","","x","","","0"
"1999-01","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","7077","","","","0"
